"pwdyear","location","env","strain","Market.class","DTF","PH","DTM","PPP","HSW","YPPlnt","CV1","CV2","CV0","geno_fold","env_fold","CV00"
2016,"Kanpur","2016.Kanpur","IG69352","Kabuli",79,55.2,123,31.8,21.34,5.34,3,2,3,3,3,3
2016,"Kanpur","2016.Kanpur","IG69355","Kabuli",69,56.8,112,24.6,21.74,7.28,5,2,3,3,3,3
2016,"Kanpur","2016.Kanpur","IG69388","Kabuli",82,67,123,60.6,24.19,9.89,4,4,3,4,3,NA
2016,"Kanpur","2016.Kanpur","IG69409","Kabuli",75,65.2,113,42.6,24.51,11.97,1,2,3,3,3,3
2016,"Kanpur","2016.Kanpur","IG69843","Kabuli",81,60.8,123,42,21.65,5.59,5,3,3,2,3,NA
2016,"Kanpur","2016.Kanpur","IG70855","Kabuli",63,36.4,114,13.8,NA,5.27,1,4,3,4,3,NA
2016,"Kanpur","2016.Kanpur","IG70881","Kabuli",73,54.4,117,47.8,11.51,7.97,2,5,3,1,3,NA
2016,"Kanpur","2016.Kanpur","IG75740","Kabuli",67,48.4,116,41.4,30.4,17.01,3,5,3,1,3,NA
2016,"Kanpur","2016.Kanpur","IG9729","Kabuli",74,48.8,130,41,32.66,13.81,4,5,3,5,3,NA
2016,"Kanpur","2016.Kanpur","IG9750","Kabuli",76,56.4,124,32.8,27.94,7.99,3,5,3,3,3,3
2016,"Kanpur","2016.Kanpur","IG9766","Kabuli",77,74.2,123,50.4,31.38,11.61,1,3,3,5,3,NA
2016,"Kanpur","2016.Kanpur","IG9793","Kabuli",81,54,127,50.8,25.82,14.87,3,4,3,1,3,NA
2016,"Patancheru","2016.Patancheru","GG2","Desi",21.84671995,35.7870025,99.50910658,45.86133203,34.20641007,13.11162988,3,2,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC11312","Desi",46.69303416,40.27553135,103.2081162,92.44194248,10.65407149,11.40028222,1,5,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC11316","Desi",57.30716613,30.49909369,98.40461745,84.12629264,12.72920119,10.5312723,2,4,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC11318","Desi",67.8469186,33.92198181,125.060371,123.678604,10.09907194,12.67694483,4,5,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC11321","Desi",49.89193936,37.04381275,114.7516862,25.99944792,20.01157402,9.330779889,3,5,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC11322","Desi",42.22056402,37.86485522,104.378921,72.44227477,13.23721628,9.698294222,1,4,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC11324","Desi",68.64480358,34.0171236,125.6296492,50.50029143,11.37899752,7.640189156,4,4,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC11498","Desi",58.1389895,41.76548521,118.2582519,122.7937873,11.46786004,15.5265578,2,4,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC11502","Desi",57.97008561,43.04287408,116.6798531,109.6350143,14.91399634,18.34164687,4,4,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC11504","Desi",76.57492446,44.05869964,129.4972268,86.3218637,11.37155429,11.16118511,4,4,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC11507","Desi",75.37052978,43.62828877,138.3244279,81.21814765,11.16980761,13.0609903,2,5,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC11510","Desi",73.20816417,52.01694628,124.1822125,55.75818896,18.42360706,12.47105987,2,5,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC11524","Desi",62.67837955,43.68993722,128.2340013,195.2165752,14.48167812,32.66788401,5,4,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC11525","Desi",61.98501078,48.89938721,112.4864784,218.2975179,19.42125401,27.84612355,3,3,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC11535","Desi",63.33164837,41.57825722,127.1503704,46.39335837,15.65707281,9.054733944,4,5,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC11536","Desi",66.76024482,45.06746546,118.8863042,118.1265737,13.96145583,16.4379194,1,3,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC11823","Kabuli",94.35375361,55.87991329,135.6957331,66.99696419,29.80648187,17.41711427,5,1,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC11879","Kabuli",63.45782601,63.94965572,130.6913646,47.96626746,22.27502142,6.93900032,3,1,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC12228","Desi",69.2424061,41.91374328,128.3663532,98.11425255,11.18919721,13.8105404,1,4,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC12233","Desi",57.9019595,41.05474182,125.7918007,133.5859973,13.26555335,18.91351348,5,3,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC12235","Desi",49.43895392,40.5770125,110.0801519,114.5459863,12.81323206,17.49074891,3,3,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC12242","Desi",63.61659701,32.77866773,119.6535066,122.08051,8.674812769,17.41008369,3,1,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC12246","Desi",57.59699678,36.05410264,111.8561935,147.6152225,12.11301213,23.65902224,3,5,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC12248","Desi",75.66270607,32.85205186,133.9874652,48.4033869,12.29839281,5.302164239,3,5,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC12251","Desi",65.73585789,37.13420092,112.183219,129.4244558,8.662390202,21.79855736,4,5,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC12258","Desi",47.77663957,42.95880651,110.5164234,75.55370818,12.98443495,11.05066686,1,2,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC12259","Desi",65.60148989,35.99536785,119.3876887,86.79874014,12.69657037,14.0773156,4,5,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC12267","Desi",49.57352979,37.1955277,110.9514179,135.2912756,12.15227225,17.15506145,5,3,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC12268","Desi",59.76541192,34.31203779,105.2780351,123.1499158,11.76209266,18.04723889,1,3,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC12269","Desi",32.40368763,42.03598299,93.94530061,147.2671535,20.97502792,29.52917086,5,3,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC12270","Desi",57.66038381,37.47403668,105.4869949,127.8792565,13.23191628,17.32106242,5,4,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC12273","Desi",40.70847624,30.15182308,99.15307088,56.40592801,15.31644132,9.408625418,1,4,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC12274","Desi",57.65198673,34.61501787,114.8266766,104.8076535,14.54997516,14.4914564,3,2,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC12337","Desi",58.39677682,33.92062525,103.7410526,148.6469469,15.21984897,17.3212142,1,5,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC12348","Desi",84.34791368,44.66511012,131.1637716,133.9439782,11.51646836,25.07665417,4,2,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC12361","Desi",48.58000341,28.88150799,110.3637554,69.4524767,10.02889868,13.3630817,1,2,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC12368","Desi",39.54413346,39.57952277,91.72996461,81.33057725,16.29006266,9.589097603,4,3,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC12424","Desi",32.17093314,42.76742486,102.5467191,60.5310921,16.19207924,9.705757113,3,3,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC12426","Desi",43.66841604,31.81574114,103.972339,60.69173329,17.04947801,11.97479746,5,3,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC12428","Kabuli",67.3431217,43.93300191,121.4351033,89.33665438,10.90069719,13.00332281,4,1,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC12433","Kabuli",47.09247777,38.14539905,106.8565696,107.6502989,9.345251864,13.97643427,4,5,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC12434","Kabuli",45.85641118,44.92383723,121.2651608,77.88719387,11.47611759,11.34615809,3,1,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC12437","Desi",52.67666281,39.47261775,112.0816677,86.37592238,7.715018316,17.76171917,2,3,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC12452","Desi",74.02763897,34.3671231,124.3059884,79.37568619,11.2970693,14.4926947,3,4,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC12458","Desi",49.89883201,38.63773163,108.7694103,157.8540596,19.87905443,17.02896884,5,2,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC12461","Kabuli",65.62039089,43.28767778,125.1749455,37.37744755,17.48519293,9.773564043,2,2,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC12463","Desi",88.85019672,46.98497807,141.7043436,141.5625713,9.111843102,19.74868512,4,1,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC12464","Desi",102.0552482,40.56313496,139.7849096,49.14105551,12.86703663,4.713375223,1,1,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC12471","Desi",56.16700044,35.71070335,115.896635,127.9254265,18.89567522,18.45726653,1,1,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC12472","Desi",63.74951863,33.40771971,123.892441,81.50006608,16.21417445,14.0993884,5,3,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC12476","Desi",61.15457501,47.99369385,110.4882264,144.5004291,16.82031664,25.21840145,5,4,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC12479","Desi",55.78011022,37.77683268,108.4086172,15.18433834,3.45713713,2.215228805,3,2,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC12480","Desi",42.24199224,35.54808266,107.7543774,58.45978085,12.27548451,8.210020311,4,5,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC12486","Desi",51.13779098,34.96515648,105.8746244,59.34384216,14.67233636,9.789681282,5,4,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC12487","Desi",73.52796256,46.98468354,129.403248,115.6663327,11.60039637,23.2993637,4,5,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC12488","Desi",73.29813364,48.06603516,119.4497191,40.98414576,17.92162934,6.774108676,2,5,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC12490","Desi",86.05531538,38.89869662,136.6282921,75.35794365,5.955982504,12.82790462,5,3,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC12492","Kabuli",67.0169938,51.01943901,123.9778133,62.54039873,17.70149844,10.73286256,2,3,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC12493","Kabuli",73.40615449,48.95113981,125.5027802,121.6753084,16.45045458,19.57245977,5,1,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC12495","Kabuli",60.28384288,61.98849879,120.4573679,80.98109898,23.64711604,19.67589645,2,5,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC12496","Kabuli",45.47415231,41.58716794,108.9205967,74.87146736,23.0750278,15.45654795,4,3,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC12986","Desi",55.57941115,39.76188933,118.9073675,150.2498142,14.77725438,24.95323686,2,4,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC13812","Desi",64.04381735,37.12961475,121.9621811,102.3147306,12.18164866,12.99908187,2,5,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC13816","Kabuli",87.61180089,41.81689419,138.9348938,39.35583408,23.32687405,10.71736098,4,2,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC14199","Kabuli",72.46402187,50.70589428,135.7555376,54.62434343,35.56389528,13.04558363,5,4,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC14302","Desi",60.35392575,35.87957957,114.7327277,95.70787451,13.29696339,11.30792719,2,3,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC14304","Desi",61.25748749,35.46562278,107.8787246,70.88665989,15.12849109,7.475529002,1,3,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC14315","Desi",31.65028122,42.9340669,96.9536362,97.53686155,12.46639125,17.66645276,2,5,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC14316","Desi",44.89093325,36.77198119,98.4097976,87.20490575,12.75432612,13.01562469,3,4,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC14321","Desi",27.40495824,30.26836601,87.80115282,125.0127892,17.48251182,21.09083687,3,2,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC14327","Desi",44.97453111,33.95147157,109.4560292,81.68290934,14.40926827,12.57976488,1,3,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC14331","Desi",45.71422956,41.16081591,108.1441548,152.4605744,24.66028089,19.86553403,1,2,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC14333","Desi",46.64084338,30.52508492,113.8143124,143.1336235,11.94745113,21.03623858,5,2,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC14334","Desi",34.4169268,31.4698923,106.8811012,51.78922399,11.54835585,5.854965231,1,1,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC14335","Desi",43.54136165,46.06682859,102.0236887,23.48258645,31.06247853,10.4909629,1,4,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC14344","Desi",66.89477184,39.87766615,121.0176965,34.08061902,18.36658383,8.117635643,1,1,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC14354","Desi",65.97795644,50.19704854,122.2947023,177.2944472,14.527692,28.62235107,5,1,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC14356","Desi",43.86471036,36.27220022,100.1091619,127.1774656,12.74927814,16.81843486,2,5,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC14364","Desi",50.5434941,30.11371098,123.242457,60.80774166,13.6623388,7.499091652,5,3,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC14366","Desi",50.14348599,41.62368463,124.4626511,NA,14.35817488,NA,2,1,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC14368","Desi",36.95837669,38.46305383,102.4639614,101.7067304,16.86642353,17.50298966,2,1,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC14369","Desi",54.65252057,33.80179082,103.0386364,94.16801746,12.94644786,13.13768142,3,5,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC14371","Desi",63.81583963,35.28748803,117.9685644,108.2039621,9.875547865,15.06148958,1,4,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC14374","Desi",45.26463656,41.32066049,102.310937,67.80619553,20.12254439,13.03526068,4,3,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC14385","Desi",39.7560576,43.05018838,98.5255382,87.93459008,14.06154971,13.61029527,3,3,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC14390","Desi",46.82420989,38.33310823,103.9327868,75.06037036,13.67818248,10.77038152,2,5,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC14391","Desi",50.64034809,35.87092214,107.4908555,109.8741298,13.8812321,15.59134932,2,2,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC14393","Desi",39.26464447,39.27318653,94.4890394,53.29726107,13.69349314,8.145909878,4,4,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC14394","Desi",55.90719851,38.94648453,116.6748503,127.5362806,10.49149752,16.16571546,3,5,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC14396","Desi",45.38071777,33.05513487,104.3913333,82.508409,15.67874946,12.19537898,4,2,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC14402","Desi",50.85875108,39.34911698,102.0142324,81.95052451,14.43468902,11.2616643,4,2,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC14411","Desi",58.41507731,39.82754101,112.8517524,104.3810289,10.55453777,13.08566403,3,1,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC14423","Desi",53.96428387,38.7738405,112.148054,162.053774,12.79229829,21.52106146,3,5,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC14425","Desi",61.95618526,37.95200737,116.6376432,147.0037679,13.23666597,24.2512972,2,5,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC14426","Desi",57.63620478,41.31583434,113.291356,110.9107175,11.12759163,18.53731169,2,3,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC14432","Desi",69.20798627,39.58880778,132.5420625,144.8032892,6.732453074,27.58347018,2,3,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC14436","Desi",62.40182647,42.76371185,121.7007296,63.54852068,18.38836112,17.70039202,2,3,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC14871","Desi",90.16038492,44.99224369,136.3554835,59.5910428,18.6208888,14.91003105,3,5,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC14872","Desi",68.77315061,30.02245153,120.1910458,72.93645499,10.94307893,7.442331632,2,1,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC15553","Desi",53.23193177,49.1203606,109.843839,216.5095149,16.7118708,30.64034151,1,1,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC15574","Desi",55.27995391,48.49924569,129.8048088,44.00604756,43.20495597,12.31046001,3,5,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC15577","Desi",74.69620715,46.3484317,125.9240452,87.21869892,10.24580362,11.52653193,1,2,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC15966","Desi",48.79480185,43.03262405,105.0293312,89.42172763,18.87303571,15.48138264,3,3,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC16374","Desi",27.47409677,68.7484665,102.261073,73.7295284,25.03070893,17.28329167,1,2,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC16682","Desi",55.20140716,42.65061219,129.1438522,74.54245201,11.60461554,11.65851489,4,4,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC4918NN","Desi",46.2386118,35.75640203,99.89170713,71.60108109,18.07523976,15.90356951,5,5,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC4923","Desi",73.97902307,46.07763322,129.8157366,135.557062,12.64153852,19.61849129,4,1,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC4928","Kabuli",76.80470826,41.13475945,132.9113051,103.0116086,19.63506306,20.7131967,4,4,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC4938","Desi",76.51648925,39.35221186,129.6716455,117.7999757,10.42179829,13.47631161,5,1,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC4946","Desi",79.02573221,54.8555644,130.7147472,121.1625616,10.7452295,15.2428775,5,2,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC4947","Desi",82.25123843,50.55907021,132.5966293,108.0731785,11.93631052,13.89809684,2,5,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC4948HN","Desi",77.98479226,51.84411599,128.7818755,148.9132067,13.78139939,26.40702739,4,1,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC4948LN","Desi",57.03080949,44.41172545,118.0876472,115.6464722,17.90064007,17.2094216,4,1,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC4954","Desi",66.20130164,45.25869121,127.152658,109.0218437,14.6569267,17.2141156,2,4,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC4957N","Desi",45.9813257,45.2972628,121.175228,72.77544545,23.05126051,10.92876844,5,4,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC4969","Desi",88.70139836,40.19714631,134.0746466,85.84125317,10.57187332,9.747966516,2,1,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC4991","Desi",60.74525383,43.73611761,115.8259975,89.89474093,10.40044549,13.41150405,4,4,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC4992","Desi",71.49505146,53.08406017,123.4331254,96.34959182,12.0349391,12.04162721,4,4,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC5003","Desi",56.81471706,40.26394014,109.9962453,92.9819518,29.69666045,22.61642643,5,3,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC5003HN","Desi",53.09357636,45.90592654,111.1056412,79.34324472,29.71192259,20.28926968,1,4,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC5003LN","Desi",63.70268628,42.54910714,122.2839791,58.49401367,30.88236405,13.45842011,4,1,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC5020","Desi",68.06547104,45.54124685,127.7063001,110.0910858,11.77221698,17.49903423,5,4,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC5036","Desi",81.31288684,52.16614349,124.8445381,121.9126554,13.07283431,15.1097979,4,5,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC5038","Kabuli",86.23776605,42.99346529,126.5224331,49.9817155,18.8947687,9.269794139,4,2,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC5055","Kabuli",80.17742261,43.95271918,132.9153401,56.17800016,19.94150879,9.940075909,3,3,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC5135","Desi",71.15643576,45.8263389,122.3032774,165.2802776,16.19299707,23.37573626,1,3,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC5146","Desi",80.55089597,50.05559489,127.2807421,92.7609185,13.59924778,13.84097686,4,2,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC5151","Desi",80.89596419,57.95992263,126.3646082,85.16954479,12.79336985,13.66173157,3,4,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC5152","Desi",65.51356227,35.1596939,115.0673882,88.5921255,8.69967208,19.45242114,5,2,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC5169","Desi",71.36788702,51.46356298,120.0399853,142.0315191,14.77020271,17.02928697,4,1,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC5172","Desi",77.84674388,47.22996835,130.6733829,157.1146149,10.6048183,22.80572058,1,2,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC5178","Desi",91.03530891,49.06047718,136.1013727,84.31579361,6.547581168,12.04187071,5,3,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC5221","Desi",62.54315461,29.49962085,114.0027368,22.23191094,7.078951556,0.723819501,3,3,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC5233","Desi",68.36374193,43.03088102,120.5945037,95.99540931,9.186407159,15.93994465,3,5,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC5239","Desi",77.23609481,43.91748433,132.196726,139.8695035,2.824208468,25.60809939,3,1,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC5409","Desi",55.17929529,39.24918868,105.515957,116.1274995,10.85241765,18.61348047,4,3,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC5455","Desi",63.05534845,47.93866063,123.2310115,126.7428527,9.519212598,13.91258901,5,3,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC5458","Desi",71.88498667,50.58650756,131.359549,53.97899,23.43553666,13.59358432,1,3,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC5592","Desi",56.14247559,34.36592951,99.18434952,47.98898711,12.46656493,7.603405236,2,4,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC5593","Desi",45.32679203,33.34854032,109.2528953,97.33269369,13.71090257,14.51327639,1,1,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC5710","Desi",50.86287171,41.09224039,104.9736633,136.0524309,13.36872649,20.51288347,3,2,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC5722","Desi",75.12912204,49.36047014,128.2109779,100.282583,10.95008593,17.33686901,1,2,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC5743","Desi",44.20156671,39.70170036,99.036989,49.26957952,17.81500264,10.52678942,2,2,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC5752","Desi",53.02040788,30.45997862,111.9693628,103.8282041,15.15838687,15.23827998,1,4,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC5755","Desi",46.25122295,35.68721867,91.14022609,100.471075,20.00990805,13.07520808,4,3,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC5780","Desi",60.35504207,31.70900811,106.1083376,126.0837413,11.25622678,17.76466305,1,3,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC5783","Desi",23.60654215,37.36535902,83.87577101,115.3381863,15.09121574,16.5555851,2,4,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC5810","Desi",30.48828166,35.06805103,99.55252797,44.72379943,15.92673352,7.934060054,3,3,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC5811","Kabuli",52.82174901,40.74530705,107.720102,98.21943447,10.4108581,13.38417951,5,4,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC5851","Desi",66.39830069,52.17641478,127.7187249,110.711052,20.2546234,20.28105851,2,4,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC6098","Desi",55.28413261,35.33905571,110.957451,56.18320883,13.67385638,9.287450642,3,5,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC6128","Desi",62.77188048,41.88547462,114.1911254,68.03992608,18.32676591,11.7678157,1,2,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICC7204","Kabuli",48.55152599,47.79306557,114.5974458,56.40977295,9.780615571,7.37237996,1,2,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC7207","Kabuli",52.92844886,61.40241045,114.5148418,112.8556731,18.60169049,13.96597194,5,3,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC7225","Kabuli",64.88049834,51.17876364,135.5924678,96.83421454,6.459920993,11.989392,5,2,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC7380","Desi",59.79737169,32.89591452,112.9567301,61.97696359,13.35260683,8.147915709,4,3,4,1,4,NA
2016,"Patancheru","2016.Patancheru","ICC7541","Desi",42.17949567,45.96745302,99.30560318,95.18544523,16.60194455,13.41620512,3,5,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC8276","Desi",61.18099873,39.14509108,110.3352667,146.760447,19.92747705,19.05100717,2,1,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC8284","Kabuli",62.53222637,52.05149145,109.5107669,88.07628101,22.5150565,22.11042126,5,1,4,5,4,NA
2016,"Patancheru","2016.Patancheru","ICC8330","Desi",52.581648,31.16481243,106.9912296,75.5844126,6.707004613,15.82838726,4,2,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICC8332","Desi",53.78441497,41.09184193,109.7229498,40.66664114,13.9578248,7.033992898,3,5,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC8336","Desi",75.21661158,38.06952084,134.0465976,103.677519,9.303296976,12.13077356,3,4,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICC8402","Desi",60.68326491,34.90849351,126.8249518,118.4962956,16.78720095,20.51914061,5,5,4,2,4,NA
2016,"Patancheru","2016.Patancheru","ICCC37","Desi",25.20783838,45.25336965,102.75474,44.70875773,40.82109942,17.0690372,2,5,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICCL81248","Desi",42.02903333,35.28334875,101.1685294,72.21330852,12.15426448,8.040686058,1,3,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICCL82108","Desi",65.4254454,45.74338066,122.7164013,113.1548892,9.838793676,19.5269618,2,3,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICCL82115","Desi",36.44221081,37.80901697,97.26330646,82.42928278,21.99304059,13.06875723,1,2,4,3,4,NA
2016,"Patancheru","2016.Patancheru","ICCL83135","Desi",47.81250199,38.34640356,105.1213393,95.59166402,18.00984669,18.92432112,3,1,4,4,4,4
2016,"Patancheru","2016.Patancheru","ICCL83149","Desi",33.76957852,31.79261042,96.35753914,55.90584364,18.10093099,11.88837379,4,3,4,4,4,4
