"Model","Panel","Trait","CV","Repetition","Fold","PA"
"M3","haplotype-tagged","DTF","CV0","5","3",0.5505
"M2","genome-wide","DTM","CV0","5","3",0.3691
"M3","genome-wide","DTM","CV0","5","3",0.3726
"M2","haplotype-tagged","DTM","CV0","5","3",0.37675
"M3","haplotype-tagged","DTM","CV0","5","3",0.37715
"M2","genome-wide","HSW","CV0","5","3",0.67045
"M3","genome-wide","HSW","CV0","5","3",0.6697
"M2","haplotype-tagged","HSW","CV0","5","3",0.6717
"M3","haplotype-tagged","HSW","CV0","5","3",0.6703
"M2","genome-wide","PH","CV0","5","3",0.5924
"M3","genome-wide","PH","CV0","5","3",0.60255
"M2","haplotype-tagged","PH","CV0","5","3",0.6028
"M3","haplotype-tagged","PH","CV0","5","3",0.6044
"M2","genome-wide","PPP","CV0","5","3",0.30255
"M3","genome-wide","PPP","CV0","5","3",0.26305
"M2","haplotype-tagged","PPP","CV0","5","3",0.2742
"M3","haplotype-tagged","PPP","CV0","5","3",0.25265
"M2","genome-wide","YPPlnt","CV0","5","3",0.10135
"M3","genome-wide","YPPlnt","CV0","5","3",0.0947
"M2","haplotype-tagged","YPPlnt","CV0","5","3",0.07645
"M3","haplotype-tagged","YPPlnt","CV0","5","3",0.0664
"M2","genome-wide","DTF","CV00","5","3",0.60285
"M3","genome-wide","DTF","CV00","5","3",0.6152
"M2","haplotype-tagged","DTF","CV00","5","3",0.42145
"M3","haplotype-tagged","DTF","CV00","5","3",0.3791
"M2","genome-wide","DTM","CV00","5","3",0.46835
"M3","genome-wide","DTM","CV00","5","3",0.4911
"M2","haplotype-tagged","DTM","CV00","5","3",0.36195
"M3","haplotype-tagged","DTM","CV00","5","3",0.33925
"M2","genome-wide","HSW","CV00","5","3",0.44925
"M3","genome-wide","HSW","CV00","5","3",0.44895
"M2","haplotype-tagged","HSW","CV00","5","3",0.4544
"M3","haplotype-tagged","HSW","CV00","5","3",0.45055
"M2","genome-wide","PH","CV00","5","3",0.4776
"M3","genome-wide","PH","CV00","5","3",0.49105
"M2","haplotype-tagged","PH","CV00","5","3",0.5202
"M3","haplotype-tagged","PH","CV00","5","3",0.48535
"M2","genome-wide","PPP","CV00","5","3",0.3865
"M3","genome-wide","PPP","CV00","5","3",0.36065
"M2","haplotype-tagged","PPP","CV00","5","3",0.2772
"M3","haplotype-tagged","PPP","CV00","5","3",0.23955
"M2","genome-wide","YPPlnt","CV00","5","3",0.168
"M3","genome-wide","YPPlnt","CV00","5","3",0.1833
"M2","haplotype-tagged","YPPlnt","CV00","5","3",0.2751
"M3","haplotype-tagged","YPPlnt","CV00","5","3",0.08455
"M2","genome-wide","DTF","CV1","5","3",0.493433333333333
"M3","genome-wide","DTF","CV1","5","3",0.456644444444444
"M2","haplotype-tagged","DTF","CV1","5","3",0.380111111111111
"M3","haplotype-tagged","DTF","CV1","5","3",0.135033333333333
"M2","genome-wide","DTM","CV1","5","3",0.433877777777778
"M3","genome-wide","DTM","CV1","5","3",0.4227
"M2","haplotype-tagged","DTM","CV1","5","3",0.319444444444444
"M3","haplotype-tagged","DTM","CV1","5","3",0.260877777777778
"M2","genome-wide","HSW","CV1","5","3",0.5154
"M3","genome-wide","HSW","CV1","5","3",0.514788888888889
"M2","haplotype-tagged","HSW","CV1","5","3",0.431022222222222
"M3","haplotype-tagged","HSW","CV1","5","3",0.475233333333333
"M2","genome-wide","PH","CV1","5","3",0.390422222222222
"M3","genome-wide","PH","CV1","5","3",0.3611
"M2","haplotype-tagged","PH","CV1","5","3",0.438233333333333
"M3","haplotype-tagged","PH","CV1","5","3",0.395533333333333
"M2","genome-wide","PPP","CV1","5","3",0.213322222222222
"M3","genome-wide","PPP","CV1","5","3",0.166222222222222
"M2","haplotype-tagged","PPP","CV1","5","3",0.181922222222222
"M3","haplotype-tagged","PPP","CV1","5","3",0.0487111111111111
"M2","genome-wide","YPPlnt","CV1","5","3",0.102877777777778
"M3","genome-wide","YPPlnt","CV1","5","3",0.0882777777777778
"M2","haplotype-tagged","YPPlnt","CV1","5","3",0.181611111111111
"M3","haplotype-tagged","YPPlnt","CV1","5","3",0.115555555555556
"M2","genome-wide","DTF","CV2","5","3",0.660166666666667
"M3","genome-wide","DTF","CV2","5","3",0.667633333333333
"M2","haplotype-tagged","DTF","CV2","5","3",0.651655555555556
"M3","haplotype-tagged","DTF","CV2","5","3",0.656155555555556
"M2","genome-wide","DTM","CV2","5","3",0.476144444444444
"M3","genome-wide","DTM","CV2","5","3",0.495466666666667
"M2","haplotype-tagged","DTM","CV2","5","3",0.469166666666667
"M3","haplotype-tagged","DTM","CV2","5","3",0.484911111111111
"M2","genome-wide","HSW","CV2","5","3",0.7382
"M3","genome-wide","HSW","CV2","5","3",0.733855555555556
"M2","haplotype-tagged","HSW","CV2","5","3",0.735155555555556
"M3","haplotype-tagged","HSW","CV2","5","3",0.734222222222222
"M2","genome-wide","PH","CV2","5","3",0.5513
"M3","genome-wide","PH","CV2","5","3",0.547377777777778
"M2","haplotype-tagged","PH","CV2","5","3",0.563888888888889
"M3","haplotype-tagged","PH","CV2","5","3",0.565377777777778
"M2","genome-wide","PPP","CV2","5","3",0.150466666666667
"M3","genome-wide","PPP","CV2","5","3",0.105422222222222
"M2","haplotype-tagged","PPP","CV2","5","3",0.125066666666667
"M3","haplotype-tagged","PPP","CV2","5","3",0.0938111111111111
"M2","genome-wide","YPPlnt","CV2","5","3",0.1901
"M3","genome-wide","YPPlnt","CV2","5","3",0.180044444444444
"M2","haplotype-tagged","YPPlnt","CV2","5","3",0.157611111111111
"M3","haplotype-tagged","YPPlnt","CV2","5","3",0.172233333333333
"M2","genome-wide","DTF","CV0","6","3",0.6037
"M3","genome-wide","DTF","CV0","6","3",0.60395
"M2","haplotype-tagged","DTF","CV0","6","3",0.60265
"M3","haplotype-tagged","DTF","CV0","6","3",0.60435
"M2","genome-wide","DTM","CV0","6","3",0.486
"M3","genome-wide","DTM","CV0","6","3",0.4719
"M2","haplotype-tagged","DTM","CV0","6","3",0.47185
"M3","haplotype-tagged","DTM","CV0","6","3",0.46795
"M2","genome-wide","HSW","CV0","6","3",0.7421
"M3","genome-wide","HSW","CV0","6","3",0.7426
"M2","haplotype-tagged","HSW","CV0","6","3",0.7392
"M3","haplotype-tagged","HSW","CV0","6","3",0.7401
"M2","genome-wide","PH","CV0","6","3",0.5838
"M3","genome-wide","PH","CV0","6","3",0.57925
"M2","haplotype-tagged","PH","CV0","6","3",0.57715
"M3","haplotype-tagged","PH","CV0","6","3",0.57365
"M2","genome-wide","PPP","CV0","6","3",0.0606
"M3","genome-wide","PPP","CV0","6","3",0.0556
"M2","haplotype-tagged","PPP","CV0","6","3",0.05445
"M3","haplotype-tagged","PPP","CV0","6","3",0.0445
"M2","genome-wide","YPPlnt","CV0","6","3",0.18295
"M3","genome-wide","YPPlnt","CV0","6","3",0.16825
"M2","haplotype-tagged","YPPlnt","CV0","6","3",0.1765
"M3","haplotype-tagged","YPPlnt","CV0","6","3",0.1669
"M2","genome-wide","DTF","CV00","6","3",0.49545
"M3","genome-wide","DTF","CV00","6","3",0.5461
"M2","haplotype-tagged","DTF","CV00","6","3",0.3421
"M3","haplotype-tagged","DTF","CV00","6","3",0.15065
"M2","genome-wide","DTM","CV00","6","3",0.255
"M3","genome-wide","DTM","CV00","6","3",0.2933
"M2","haplotype-tagged","DTM","CV00","6","3",0.1282
"M3","haplotype-tagged","DTM","CV00","6","3",0.2328
"M2","genome-wide","HSW","CV00","6","3",0.47815
"M3","genome-wide","HSW","CV00","6","3",0.4856
"M2","haplotype-tagged","HSW","CV00","6","3",0.2062
"M3","haplotype-tagged","HSW","CV00","6","3",0.1588
"M2","genome-wide","PH","CV00","6","3",0.32525
"M3","genome-wide","PH","CV00","6","3",0.3235
"M2","haplotype-tagged","PH","CV00","6","3",0.3017
"M3","haplotype-tagged","PH","CV00","6","3",0.3098
"M2","genome-wide","PPP","CV00","6","3",-0.0189
"M3","genome-wide","PPP","CV00","6","3",-0.03665
"M2","haplotype-tagged","PPP","CV00","6","3",-0.0287
"M3","haplotype-tagged","PPP","CV00","6","3",0.05545
"M2","genome-wide","YPPlnt","CV00","6","3",0.0766
"M3","genome-wide","YPPlnt","CV00","6","3",0.07175
"M2","haplotype-tagged","YPPlnt","CV00","6","3",0.0609
"M3","haplotype-tagged","YPPlnt","CV00","6","3",0.0412
"M2","genome-wide","DTF","CV1","6","3",0.478144444444444
"M3","genome-wide","DTF","CV1","6","3",0.514755555555556
"M2","haplotype-tagged","DTF","CV1","6","3",0.2998
"M3","haplotype-tagged","DTF","CV1","6","3",0.383566666666667
"M2","genome-wide","DTM","CV1","6","3",0.380066666666667
"M3","genome-wide","DTM","CV1","6","3",0.398455555555556
"M2","haplotype-tagged","DTM","CV1","6","3",0.194122222222222
"M3","haplotype-tagged","DTM","CV1","6","3",0.235444444444444
"M2","genome-wide","HSW","CV1","6","3",0.621077777777778
"M3","genome-wide","HSW","CV1","6","3",0.610155555555556
"M2","haplotype-tagged","HSW","CV1","6","3",0.608366666666667
"M3","haplotype-tagged","HSW","CV1","6","3",0.583266666666667
"M2","genome-wide","PH","CV1","6","3",0.317088888888889
"M3","genome-wide","PH","CV1","6","3",0.317055555555556
"M2","haplotype-tagged","PH","CV1","6","3",0.328411111111111
"M3","haplotype-tagged","PH","CV1","6","3",0.308855555555556
"M2","genome-wide","PPP","CV1","6","3",0.178166666666667
"M3","genome-wide","PPP","CV1","6","3",0.142744444444444
"M2","haplotype-tagged","PPP","CV1","6","3",0.163188888888889
"M3","haplotype-tagged","PPP","CV1","6","3",0.0872333333333333
"M2","genome-wide","YPPlnt","CV1","6","3",0.0920444444444444
"M3","genome-wide","YPPlnt","CV1","6","3",0.0807333333333333
"M2","haplotype-tagged","YPPlnt","CV1","6","3",0.193344444444444
"M3","haplotype-tagged","YPPlnt","CV1","6","3",0.0531222222222222
"M2","genome-wide","DTF","CV2","6","3",0.6035
"M3","genome-wide","DTF","CV2","6","3",0.577677777777778
"M2","haplotype-tagged","DTF","CV2","6","3",0.600866666666667
"M3","haplotype-tagged","DTF","CV2","6","3",0.597766666666667
"M2","genome-wide","DTM","CV2","6","3",0.464744444444444
"M3","genome-wide","DTM","CV2","6","3",0.455388888888889
"M2","haplotype-tagged","DTM","CV2","6","3",0.453111111111111
"M3","haplotype-tagged","DTM","CV2","6","3",0.455877777777778
"M2","genome-wide","HSW","CV2","6","3",0.749344444444444
"M3","genome-wide","HSW","CV2","6","3",0.7401
"M2","haplotype-tagged","HSW","CV2","6","3",0.748266666666667
"M3","haplotype-tagged","HSW","CV2","6","3",0.746455555555556
"M2","genome-wide","PH","CV2","6","3",0.642488888888889
"M3","genome-wide","PH","CV2","6","3",0.621911111111111
"M2","haplotype-tagged","PH","CV2","6","3",0.637444444444444
"M3","haplotype-tagged","PH","CV2","6","3",0.628955555555556
"M2","genome-wide","PPP","CV2","6","3",0.122877777777778
"M3","genome-wide","PPP","CV2","6","3",0.0761111111111111
"M2","haplotype-tagged","PPP","CV2","6","3",0.0763
"M3","haplotype-tagged","PPP","CV2","6","3",0.0794111111111111
"M2","genome-wide","YPPlnt","CV2","6","3",0.146922222222222
"M3","genome-wide","YPPlnt","CV2","6","3",0.121488888888889
"M2","haplotype-tagged","YPPlnt","CV2","6","3",0.121911111111111
"M3","haplotype-tagged","YPPlnt","CV2","6","3",0.112444444444444
"M2","genome-wide","DTF","CV0","7","3",0.4909
"M3","genome-wide","DTF","CV0","7","3",0.4923
"M2","haplotype-tagged","DTF","CV0","7","3",0.4956
"M3","haplotype-tagged","DTF","CV0","7","3",0.49365
"M2","genome-wide","DTM","CV0","7","3",0.3885
"M3","genome-wide","DTM","CV0","7","3",0.39425
"M2","haplotype-tagged","DTM","CV0","7","3",0.3883
"M3","haplotype-tagged","DTM","CV0","7","3",0.3913
"M2","genome-wide","HSW","CV0","7","3",0.69465
"M3","genome-wide","HSW","CV0","7","3",0.69605
"M2","haplotype-tagged","HSW","CV0","7","3",0.69785
"M3","haplotype-tagged","HSW","CV0","7","3",0.6983
"M2","genome-wide","PH","CV0","7","3",0.62135
"M3","genome-wide","PH","CV0","7","3",0.61705
"M2","haplotype-tagged","PH","CV0","7","3",0.6184
"M3","haplotype-tagged","PH","CV0","7","3",0.61435
"M2","genome-wide","PPP","CV0","7","3",0.12885
"M3","genome-wide","PPP","CV0","7","3",0.12295
"M2","haplotype-tagged","PPP","CV0","7","3",0.12125
"M3","haplotype-tagged","PPP","CV0","7","3",0.1218
"M2","genome-wide","YPPlnt","CV0","7","3",0.1462
"M3","genome-wide","YPPlnt","CV0","7","3",0.14535
"M2","haplotype-tagged","YPPlnt","CV0","7","3",0.1473
"M3","haplotype-tagged","YPPlnt","CV0","7","3",0.13845
"M2","genome-wide","DTF","CV00","7","3",0.27775
"M3","genome-wide","DTF","CV00","7","3",0.2423
"M2","haplotype-tagged","DTF","CV00","7","3",-0.0858
"M3","haplotype-tagged","DTF","CV00","7","3",0.018
"M2","genome-wide","DTM","CV00","7","3",0.30065
"M3","genome-wide","DTM","CV00","7","3",0.2831
"M2","haplotype-tagged","DTM","CV00","7","3",0.16005
"M3","haplotype-tagged","DTM","CV00","7","3",0.2144
"M2","genome-wide","HSW","CV00","7","3",0.5857
"M3","genome-wide","HSW","CV00","7","3",0.5615
"M2","haplotype-tagged","HSW","CV00","7","3",0.39825
"M3","haplotype-tagged","HSW","CV00","7","3",0.46855
"M2","genome-wide","PH","CV00","7","3",0.59245
"M3","genome-wide","PH","CV00","7","3",0.5912
"M2","haplotype-tagged","PH","CV00","7","3",0.50995
"M3","haplotype-tagged","PH","CV00","7","3",0.45005
"M2","genome-wide","PPP","CV00","7","3",0.2949
"M3","genome-wide","PPP","CV00","7","3",0.2548
"M2","haplotype-tagged","PPP","CV00","7","3",0.21935
"M3","haplotype-tagged","PPP","CV00","7","3",0.13565
"M2","genome-wide","YPPlnt","CV00","7","3",0.02115
"M3","genome-wide","YPPlnt","CV00","7","3",-0.0113
"M2","haplotype-tagged","YPPlnt","CV00","7","3",0.1785
"M3","haplotype-tagged","YPPlnt","CV00","7","3",0.1606
"M2","genome-wide","DTF","CV1","7","3",0.413422222222222
"M3","genome-wide","DTF","CV1","7","3",0.428144444444444
"M2","haplotype-tagged","DTF","CV1","7","3",0.379655555555556
"M3","haplotype-tagged","DTF","CV1","7","3",0.209966666666667
"M2","genome-wide","DTM","CV1","7","3",0.316077777777778
"M3","genome-wide","DTM","CV1","7","3",0.3067
"M2","haplotype-tagged","DTM","CV1","7","3",0.236
"M3","haplotype-tagged","DTM","CV1","7","3",0.295477777777778
"M2","genome-wide","HSW","CV1","7","3",0.562888888888889
"M3","genome-wide","HSW","CV1","7","3",0.560566666666667
"M2","haplotype-tagged","HSW","CV1","7","3",0.452355555555556
"M3","haplotype-tagged","HSW","CV1","7","3",0.451011111111111
"M2","genome-wide","PH","CV1","7","3",0.546088888888889
"M3","genome-wide","PH","CV1","7","3",0.505288888888889
"M2","haplotype-tagged","PH","CV1","7","3",0.569477777777778
"M3","haplotype-tagged","PH","CV1","7","3",0.543455555555556
"M2","genome-wide","PPP","CV1","7","3",0.194566666666667
"M3","genome-wide","PPP","CV1","7","3",0.143644444444444
"M2","haplotype-tagged","PPP","CV1","7","3",0.177011111111111
"M3","haplotype-tagged","PPP","CV1","7","3",0.0995444444444444
"M2","genome-wide","YPPlnt","CV1","7","3",0.123777777777778
"M3","genome-wide","YPPlnt","CV1","7","3",0.0515
"M2","haplotype-tagged","YPPlnt","CV1","7","3",0.0227
"M3","haplotype-tagged","YPPlnt","CV1","7","3",0.00196666666666666
"M2","genome-wide","DTF","CV2","7","3",0.544722222222222
"M3","genome-wide","DTF","CV2","7","3",0.536233333333333
"M2","haplotype-tagged","DTF","CV2","7","3",0.5256
"M3","haplotype-tagged","DTF","CV2","7","3",0.5192
"M2","genome-wide","DTM","CV2","7","3",0.381233333333333
"M3","genome-wide","DTM","CV2","7","3",0.356533333333333
"M2","haplotype-tagged","DTM","CV2","7","3",0.353811111111111
"M3","haplotype-tagged","DTM","CV2","7","3",0.351966666666667
"M2","genome-wide","HSW","CV2","7","3",0.748633333333333
"M3","genome-wide","HSW","CV2","7","3",0.741311111111111
"M2","haplotype-tagged","HSW","CV2","7","3",0.745977777777778
"M3","haplotype-tagged","HSW","CV2","7","3",0.740111111111111
"M2","genome-wide","PH","CV2","7","3",0.577411111111111
"M3","genome-wide","PH","CV2","7","3",0.593611111111111
"M2","haplotype-tagged","PH","CV2","7","3",0.557544444444444
"M3","haplotype-tagged","PH","CV2","7","3",0.557888888888889
"M2","genome-wide","PPP","CV2","7","3",0.164033333333333
"M3","genome-wide","PPP","CV2","7","3",0.137866666666667
"M2","haplotype-tagged","PPP","CV2","7","3",0.117344444444444
"M3","haplotype-tagged","PPP","CV2","7","3",0.133866666666667
"M2","genome-wide","YPPlnt","CV2","7","3",0.151388888888889
"M3","genome-wide","YPPlnt","CV2","7","3",0.124766666666667
"M2","haplotype-tagged","YPPlnt","CV2","7","3",0.120777777777778
"M3","haplotype-tagged","YPPlnt","CV2","7","3",0.120244444444444
"M2","genome-wide","DTF","CV0","8","3",0.7321
"M3","genome-wide","DTF","CV0","8","3",0.7302
"M2","haplotype-tagged","DTF","CV0","8","3",0.728
"M3","haplotype-tagged","DTF","CV0","8","3",0.72705
"M2","genome-wide","DTM","CV0","8","3",0.6529
"M3","genome-wide","DTM","CV0","8","3",0.6414
"M2","haplotype-tagged","DTM","CV0","8","3",0.6249
"M3","haplotype-tagged","DTM","CV0","8","3",0.6222
"M2","genome-wide","HSW","CV0","8","3",0.77105
"M3","genome-wide","HSW","CV0","8","3",0.76895
"M2","haplotype-tagged","HSW","CV0","8","3",0.7601
"M3","haplotype-tagged","HSW","CV0","8","3",0.75965
"M2","genome-wide","PH","CV0","8","3",0.72755
"M3","genome-wide","PH","CV0","8","3",0.71955
"M2","haplotype-tagged","PH","CV0","8","3",0.70935
"M3","haplotype-tagged","PH","CV0","8","3",0.7052
"M2","genome-wide","PPP","CV0","8","3",0.25275
"M3","genome-wide","PPP","CV0","8","3",0.2267
"M2","haplotype-tagged","PPP","CV0","8","3",0.22075
"M3","haplotype-tagged","PPP","CV0","8","3",0.19025
"M2","genome-wide","YPPlnt","CV0","8","3",0.13995
"M3","genome-wide","YPPlnt","CV0","8","3",0.128
"M2","haplotype-tagged","YPPlnt","CV0","8","3",0.1171
"M3","haplotype-tagged","YPPlnt","CV0","8","3",0.1201
"M2","genome-wide","DTF","CV00","8","3",0.567
"M3","genome-wide","DTF","CV00","8","3",0.548
"M2","haplotype-tagged","DTF","CV00","8","3",0.4367
"M3","haplotype-tagged","DTF","CV00","8","3",0.2363
"M2","genome-wide","DTM","CV00","8","3",0.2354
"M3","genome-wide","DTM","CV00","8","3",0.2424
"M2","haplotype-tagged","DTM","CV00","8","3",0.13405
"M3","haplotype-tagged","DTM","CV00","8","3",0.0298
"M2","genome-wide","HSW","CV00","8","3",0.6839
"M3","genome-wide","HSW","CV00","8","3",0.6813
"M2","haplotype-tagged","HSW","CV00","8","3",0.54935
"M3","haplotype-tagged","HSW","CV00","8","3",0.56315
"M2","genome-wide","PH","CV00","8","3",0.3278
"M3","genome-wide","PH","CV00","8","3",0.32015
"M2","haplotype-tagged","PH","CV00","8","3",0.3569
"M3","haplotype-tagged","PH","CV00","8","3",0.32425
"M2","genome-wide","PPP","CV00","8","3",0.1673
"M3","genome-wide","PPP","CV00","8","3",0.17475
"M2","haplotype-tagged","PPP","CV00","8","3",-0.00585000000000001
"M3","haplotype-tagged","PPP","CV00","8","3",0.0321
"M2","genome-wide","YPPlnt","CV00","8","3",0.227
"M3","genome-wide","YPPlnt","CV00","8","3",0.27715
"M2","haplotype-tagged","YPPlnt","CV00","8","3",0.0701
"M3","haplotype-tagged","YPPlnt","CV00","8","3",0.03955
"M2","genome-wide","DTF","CV1","8","3",0.283755555555556
"M3","genome-wide","DTF","CV1","8","3",0.318077777777778
"M2","haplotype-tagged","DTF","CV1","8","3",0.199355555555556
"M3","haplotype-tagged","DTF","CV1","8","3",0.284177777777778
"M2","genome-wide","DTM","CV1","8","3",0.220588888888889
"M3","genome-wide","DTM","CV1","8","3",0.205
"M2","haplotype-tagged","DTM","CV1","8","3",0.135922222222222
"M3","haplotype-tagged","DTM","CV1","8","3",0.153066666666667
"M2","genome-wide","HSW","CV1","8","3",0.682055555555556
"M3","genome-wide","HSW","CV1","8","3",0.6782
"M2","haplotype-tagged","HSW","CV1","8","3",0.653422222222222
"M3","haplotype-tagged","HSW","CV1","8","3",0.626488888888889
"M2","genome-wide","PH","CV1","8","3",0.386066666666667
"M3","genome-wide","PH","CV1","8","3",0.345188888888889
"M2","haplotype-tagged","PH","CV1","8","3",0.361966666666667
"M3","haplotype-tagged","PH","CV1","8","3",0.392611111111111
"M2","genome-wide","PPP","CV1","8","3",0.183944444444444
"M3","genome-wide","PPP","CV1","8","3",0.185588888888889
"M2","haplotype-tagged","PPP","CV1","8","3",0.180777777777778
"M3","haplotype-tagged","PPP","CV1","8","3",0.147544444444444
"M2","genome-wide","YPPlnt","CV1","8","3",0.145355555555556
"M3","genome-wide","YPPlnt","CV1","8","3",0.0708555555555555
"M2","haplotype-tagged","YPPlnt","CV1","8","3",0.0458111111111111
"M3","haplotype-tagged","YPPlnt","CV1","8","3",0.0182666666666667
"M2","genome-wide","DTF","CV2","8","3",0.577655555555556
"M3","genome-wide","DTF","CV2","8","3",0.563355555555556
"M2","haplotype-tagged","DTF","CV2","8","3",0.571155555555556
"M3","haplotype-tagged","DTF","CV2","8","3",0.561411111111111
"M2","genome-wide","DTM","CV2","8","3",0.462555555555556
"M3","genome-wide","DTM","CV2","8","3",0.469766666666667
"M2","haplotype-tagged","DTM","CV2","8","3",0.455433333333333
"M3","haplotype-tagged","DTM","CV2","8","3",0.474455555555556
"M2","genome-wide","HSW","CV2","8","3",0.745377777777778
