"Model","Panel","Trait","CV","Repetition","Fold","PA"
"M3","haplotype-tagged","PH","CV1","6","2",0.247055555555556
"M2","genome-wide","PPP","CV1","6","2",0.204744444444444
"M3","genome-wide","PPP","CV1","6","2",0.229388888888889
"M2","haplotype-tagged","PPP","CV1","6","2",0.166722222222222
"M3","haplotype-tagged","PPP","CV1","6","2",0.193344444444444
"M2","genome-wide","YPPlnt","CV1","6","2",0.158244444444444
"M3","genome-wide","YPPlnt","CV1","6","2",0.115055555555556
"M2","haplotype-tagged","YPPlnt","CV1","6","2",0.153433333333333
"M3","haplotype-tagged","YPPlnt","CV1","6","2",0.0920888888888889
"M2","genome-wide","DTF","CV2","6","2",0.578011111111111
"M3","genome-wide","DTF","CV2","6","2",0.574677777777778
"M2","haplotype-tagged","DTF","CV2","6","2",0.577944444444444
"M3","haplotype-tagged","DTF","CV2","6","2",0.588222222222222
"M2","genome-wide","DTM","CV2","6","2",0.480277777777778
"M3","genome-wide","DTM","CV2","6","2",0.482255555555556
"M2","haplotype-tagged","DTM","CV2","6","2",0.479222222222222
"M3","haplotype-tagged","DTM","CV2","6","2",0.489122222222222
"M2","genome-wide","HSW","CV2","6","2",0.718966666666667
"M3","genome-wide","HSW","CV2","6","2",0.717933333333333
"M2","haplotype-tagged","HSW","CV2","6","2",0.724311111111111
"M3","haplotype-tagged","HSW","CV2","6","2",0.7274
"M2","genome-wide","PH","CV2","6","2",0.4999
"M3","genome-wide","PH","CV2","6","2",0.511377777777778
"M2","haplotype-tagged","PH","CV2","6","2",0.504177777777778
"M3","haplotype-tagged","PH","CV2","6","2",0.518688888888889
"M2","genome-wide","PPP","CV2","6","2",0.250311111111111
"M3","genome-wide","PPP","CV2","6","2",0.267833333333333
"M2","haplotype-tagged","PPP","CV2","6","2",0.236622222222222
"M3","haplotype-tagged","PPP","CV2","6","2",0.239244444444444
"M2","genome-wide","YPPlnt","CV2","6","2",0.308511111111111
"M3","genome-wide","YPPlnt","CV2","6","2",0.278877777777778
"M2","haplotype-tagged","YPPlnt","CV2","6","2",0.296966666666667
"M3","haplotype-tagged","YPPlnt","CV2","6","2",0.317377777777778
"M2","genome-wide","DTF","CV0","7","2",0.68915
"M3","genome-wide","DTF","CV0","7","2",0.6844
"M2","haplotype-tagged","DTF","CV0","7","2",0.68425
"M3","haplotype-tagged","DTF","CV0","7","2",0.68085
"M2","genome-wide","DTM","CV0","7","2",0.5359
"M3","genome-wide","DTM","CV0","7","2",0.5238
"M2","haplotype-tagged","DTM","CV0","7","2",0.5279
"M3","haplotype-tagged","DTM","CV0","7","2",0.52555
"M2","genome-wide","HSW","CV0","7","2",0.7646
"M3","genome-wide","HSW","CV0","7","2",0.76655
"M2","haplotype-tagged","HSW","CV0","7","2",0.7619
"M3","haplotype-tagged","HSW","CV0","7","2",0.76285
"M2","genome-wide","PH","CV0","7","2",0.75875
"M3","genome-wide","PH","CV0","7","2",0.76095
"M2","haplotype-tagged","PH","CV0","7","2",0.7544
"M3","haplotype-tagged","PH","CV0","7","2",0.74055
"M2","genome-wide","PPP","CV0","7","2",0.33655
"M3","genome-wide","PPP","CV0","7","2",0.2819
"M2","haplotype-tagged","PPP","CV0","7","2",0.28995
"M3","haplotype-tagged","PPP","CV0","7","2",0.24485
"M2","genome-wide","YPPlnt","CV0","7","2",0.174
"M3","genome-wide","YPPlnt","CV0","7","2",0.16185
"M2","haplotype-tagged","YPPlnt","CV0","7","2",0.1601
"M3","haplotype-tagged","YPPlnt","CV0","7","2",0.15285
"M2","genome-wide","DTF","CV00","7","2",0.3055
"M3","genome-wide","DTF","CV00","7","2",0.3523
"M2","haplotype-tagged","DTF","CV00","7","2",0.2608
"M3","haplotype-tagged","DTF","CV00","7","2",0.2149
"M2","genome-wide","DTM","CV00","7","2",0.12325
"M3","genome-wide","DTM","CV00","7","2",0.11495
"M2","haplotype-tagged","DTM","CV00","7","2",-0.0471
"M3","haplotype-tagged","DTM","CV00","7","2",0.0097
"M2","genome-wide","HSW","CV00","7","2",0.5493
"M3","genome-wide","HSW","CV00","7","2",0.54255
"M2","haplotype-tagged","HSW","CV00","7","2",0.4618
"M3","haplotype-tagged","HSW","CV00","7","2",0.47365
"M2","genome-wide","PH","CV00","7","2",0.4163
"M3","genome-wide","PH","CV00","7","2",0.40005
"M2","haplotype-tagged","PH","CV00","7","2",0.43445
"M3","haplotype-tagged","PH","CV00","7","2",0.4536
"M2","genome-wide","PPP","CV00","7","2",0.3615
"M3","genome-wide","PPP","CV00","7","2",0.3563
"M2","haplotype-tagged","PPP","CV00","7","2",0.33495
"M3","haplotype-tagged","PPP","CV00","7","2",0.24355
"M2","genome-wide","YPPlnt","CV00","7","2",0.2385
"M3","genome-wide","YPPlnt","CV00","7","2",0.19585
"M2","haplotype-tagged","YPPlnt","CV00","7","2",0.1045
"M3","haplotype-tagged","YPPlnt","CV00","7","2",0.13645
"M2","genome-wide","DTF","CV1","7","2",0.488544444444444
"M3","genome-wide","DTF","CV1","7","2",0.477533333333333
"M2","haplotype-tagged","DTF","CV1","7","2",0.271477777777778
"M3","haplotype-tagged","DTF","CV1","7","2",0.244833333333333
"M2","genome-wide","DTM","CV1","7","2",0.352122222222222
"M3","genome-wide","DTM","CV1","7","2",0.3756
"M2","haplotype-tagged","DTM","CV1","7","2",0.188544444444444
"M3","haplotype-tagged","DTM","CV1","7","2",0.240111111111111
"M2","genome-wide","HSW","CV1","7","2",0.573988888888889
"M3","genome-wide","HSW","CV1","7","2",0.569855555555556
"M2","haplotype-tagged","HSW","CV1","7","2",0.539322222222222
"M3","haplotype-tagged","HSW","CV1","7","2",0.548811111111111
"M2","genome-wide","PH","CV1","7","2",0.239122222222222
"M3","genome-wide","PH","CV1","7","2",0.268288888888889
"M2","haplotype-tagged","PH","CV1","7","2",0.237766666666667
"M3","haplotype-tagged","PH","CV1","7","2",0.297555555555556
"M2","genome-wide","PPP","CV1","7","2",0.214666666666667
"M3","genome-wide","PPP","CV1","7","2",0.233566666666667
"M2","haplotype-tagged","PPP","CV1","7","2",0.202888888888889
"M3","haplotype-tagged","PPP","CV1","7","2",0.135544444444444
"M2","genome-wide","YPPlnt","CV1","7","2",0.160344444444444
"M3","genome-wide","YPPlnt","CV1","7","2",0.1734
"M2","haplotype-tagged","YPPlnt","CV1","7","2",0.0735666666666667
"M3","haplotype-tagged","YPPlnt","CV1","7","2",0.0712888888888889
"M2","genome-wide","DTF","CV2","7","2",0.634933333333333
"M3","genome-wide","DTF","CV2","7","2",0.621744444444444
"M2","haplotype-tagged","DTF","CV2","7","2",0.625866666666667
"M3","haplotype-tagged","DTF","CV2","7","2",0.618811111111111
"M2","genome-wide","DTM","CV2","7","2",0.5471
"M3","genome-wide","DTM","CV2","7","2",0.527588888888889
"M2","haplotype-tagged","DTM","CV2","7","2",0.541822222222222
"M3","haplotype-tagged","DTM","CV2","7","2",0.547766666666667
"M2","genome-wide","HSW","CV2","7","2",0.755677777777778
"M3","genome-wide","HSW","CV2","7","2",0.742722222222222
"M2","haplotype-tagged","HSW","CV2","7","2",0.756244444444444
"M3","haplotype-tagged","HSW","CV2","7","2",0.755355555555556
"M2","genome-wide","PH","CV2","7","2",0.604022222222222
"M3","genome-wide","PH","CV2","7","2",0.610022222222222
"M2","haplotype-tagged","PH","CV2","7","2",0.596011111111111
"M3","haplotype-tagged","PH","CV2","7","2",0.615888888888889
"M2","genome-wide","PPP","CV2","7","2",0.128611111111111
"M3","genome-wide","PPP","CV2","7","2",0.0952555555555556
"M2","haplotype-tagged","PPP","CV2","7","2",0.114877777777778
"M3","haplotype-tagged","PPP","CV2","7","2",0.112466666666667
"M2","genome-wide","YPPlnt","CV2","7","2",0.0920666666666667
"M3","genome-wide","YPPlnt","CV2","7","2",0.1069
"M2","haplotype-tagged","YPPlnt","CV2","7","2",0.0794888888888889
"M3","haplotype-tagged","YPPlnt","CV2","7","2",0.0993333333333333
"M2","genome-wide","DTF","CV0","8","2",0.72035
"M3","genome-wide","DTF","CV0","8","2",0.7183
"M2","haplotype-tagged","DTF","CV0","8","2",0.7115
"M3","haplotype-tagged","DTF","CV0","8","2",0.7054
"M2","genome-wide","DTM","CV0","8","2",0.5835
"M3","genome-wide","DTM","CV0","8","2",0.58545
"M2","haplotype-tagged","DTM","CV0","8","2",0.57745
"M3","haplotype-tagged","DTM","CV0","8","2",0.5719
"M2","genome-wide","HSW","CV0","8","2",0.80165
"M3","genome-wide","HSW","CV0","8","2",0.80075
"M2","haplotype-tagged","HSW","CV0","8","2",0.7945
"M3","haplotype-tagged","HSW","CV0","8","2",0.79325
"M2","genome-wide","PH","CV0","8","2",0.62545
"M3","genome-wide","PH","CV0","8","2",0.62615
"M2","haplotype-tagged","PH","CV0","8","2",0.6228
"M3","haplotype-tagged","PH","CV0","8","2",0.61935
"M2","genome-wide","PPP","CV0","8","2",0.30605
"M3","genome-wide","PPP","CV0","8","2",0.23355
"M2","haplotype-tagged","PPP","CV0","8","2",0.25675
"M3","haplotype-tagged","PPP","CV0","8","2",0.20775
"M2","genome-wide","YPPlnt","CV0","8","2",0.06455
"M3","genome-wide","YPPlnt","CV0","8","2",0.04745
"M2","haplotype-tagged","YPPlnt","CV0","8","2",0.0443
"M3","haplotype-tagged","YPPlnt","CV0","8","2",0.04685
"M2","genome-wide","DTF","CV00","8","2",0.3944
"M3","genome-wide","DTF","CV00","8","2",0.3739
"M2","haplotype-tagged","DTF","CV00","8","2",0.2213
"M3","haplotype-tagged","DTF","CV00","8","2",0.18465
"M2","genome-wide","DTM","CV00","8","2",0.3259
"M3","genome-wide","DTM","CV00","8","2",0.32605
"M2","haplotype-tagged","DTM","CV00","8","2",0.20315
"M3","haplotype-tagged","DTM","CV00","8","2",0.19925
"M2","genome-wide","HSW","CV00","8","2",0.6136
"M3","genome-wide","HSW","CV00","8","2",0.61005
"M2","haplotype-tagged","HSW","CV00","8","2",0.57175
"M3","haplotype-tagged","HSW","CV00","8","2",0.5882
"M2","genome-wide","PH","CV00","8","2",0.1978
"M3","genome-wide","PH","CV00","8","2",0.21
"M2","haplotype-tagged","PH","CV00","8","2",0.248
"M3","haplotype-tagged","PH","CV00","8","2",0.2332
"M2","genome-wide","PPP","CV00","8","2",0.1665
"M3","genome-wide","PPP","CV00","8","2",0.13405
"M2","haplotype-tagged","PPP","CV00","8","2",0.1815
"M3","haplotype-tagged","PPP","CV00","8","2",0.0642
"M2","genome-wide","YPPlnt","CV00","8","2",-0.0144
"M3","genome-wide","YPPlnt","CV00","8","2",-0.06975
"M2","haplotype-tagged","YPPlnt","CV00","8","2",0.037
"M3","haplotype-tagged","YPPlnt","CV00","8","2",0.06485
"M2","genome-wide","DTF","CV1","8","2",0.441622222222222
"M3","genome-wide","DTF","CV1","8","2",0.443111111111111
"M2","haplotype-tagged","DTF","CV1","8","2",0.283355555555556
"M3","haplotype-tagged","DTF","CV1","8","2",0.245433333333333
"M2","genome-wide","DTM","CV1","8","2",0.340322222222222
"M3","genome-wide","DTM","CV1","8","2",0.369277777777778
"M2","haplotype-tagged","DTM","CV1","8","2",0.223822222222222
"M3","haplotype-tagged","DTM","CV1","8","2",0.244366666666667
"M2","genome-wide","HSW","CV1","8","2",0.623911111111111
"M3","genome-wide","HSW","CV1","8","2",0.634133333333333
"M2","haplotype-tagged","HSW","CV1","8","2",0.544333333333333
"M3","haplotype-tagged","HSW","CV1","8","2",0.578533333333333
"M2","genome-wide","PH","CV1","8","2",0.371411111111111
"M3","genome-wide","PH","CV1","8","2",0.399077777777778
"M2","haplotype-tagged","PH","CV1","8","2",0.3981
"M3","haplotype-tagged","PH","CV1","8","2",0.409577777777778
"M2","genome-wide","PPP","CV1","8","2",0.1681
"M3","genome-wide","PPP","CV1","8","2",0.128144444444444
"M2","haplotype-tagged","PPP","CV1","8","2",0.175255555555556
"M3","haplotype-tagged","PPP","CV1","8","2",0.0996111111111111
"M2","genome-wide","YPPlnt","CV1","8","2",0.150988888888889
"M3","genome-wide","YPPlnt","CV1","8","2",0.189488888888889
"M2","haplotype-tagged","YPPlnt","CV1","8","2",0.110266666666667
"M3","haplotype-tagged","YPPlnt","CV1","8","2",0.0987
"M2","genome-wide","DTF","CV2","8","2",0.560211111111111
"M3","genome-wide","DTF","CV2","8","2",0.570055555555556
"M2","haplotype-tagged","DTF","CV2","8","2",0.562033333333333
"M3","haplotype-tagged","DTF","CV2","8","2",0.570166666666667
"M2","genome-wide","DTM","CV2","8","2",0.531877777777778
"M3","genome-wide","DTM","CV2","8","2",0.516088888888889
"M2","haplotype-tagged","DTM","CV2","8","2",0.528266666666667
"M3","haplotype-tagged","DTM","CV2","8","2",0.517155555555556
"M2","genome-wide","HSW","CV2","8","2",0.798377777777778
"M3","genome-wide","HSW","CV2","8","2",0.791788888888889
"M2","haplotype-tagged","HSW","CV2","8","2",0.792422222222222
"M3","haplotype-tagged","HSW","CV2","8","2",0.793333333333333
"M2","genome-wide","PH","CV2","8","2",0.628611111111111
"M3","genome-wide","PH","CV2","8","2",0.629244444444444
"M2","haplotype-tagged","PH","CV2","8","2",0.627166666666667
"M3","haplotype-tagged","PH","CV2","8","2",0.627222222222222
"M2","genome-wide","PPP","CV2","8","2",0.192655555555556
"M3","genome-wide","PPP","CV2","8","2",0.167044444444444
"M2","haplotype-tagged","PPP","CV2","8","2",0.1888
"M3","haplotype-tagged","PPP","CV2","8","2",0.179688888888889
"M2","genome-wide","YPPlnt","CV2","8","2",0.131411111111111
"M3","genome-wide","YPPlnt","CV2","8","2",0.128477777777778
"M2","haplotype-tagged","YPPlnt","CV2","8","2",0.123322222222222
"M3","haplotype-tagged","YPPlnt","CV2","8","2",0.114433333333333
"M2","genome-wide","DTF","CV0","9","2",0.6877
"M3","genome-wide","DTF","CV0","9","2",0.68585
"M2","haplotype-tagged","DTF","CV0","9","2",0.68325
"M3","haplotype-tagged","DTF","CV0","9","2",0.68175
"M2","genome-wide","DTM","CV0","9","2",0.53435
"M3","genome-wide","DTM","CV0","9","2",0.5312
"M2","haplotype-tagged","DTM","CV0","9","2",0.5271
"M3","haplotype-tagged","DTM","CV0","9","2",0.5219
"M2","genome-wide","HSW","CV0","9","2",0.791
"M3","genome-wide","HSW","CV0","9","2",0.79055
"M2","haplotype-tagged","HSW","CV0","9","2",0.7872
"M3","haplotype-tagged","HSW","CV0","9","2",0.7857
"M2","genome-wide","PH","CV0","9","2",0.70415
"M3","genome-wide","PH","CV0","9","2",0.70095
"M2","haplotype-tagged","PH","CV0","9","2",0.69075
"M3","haplotype-tagged","PH","CV0","9","2",0.6844
"M2","genome-wide","PPP","CV0","9","2",0.2139
"M3","genome-wide","PPP","CV0","9","2",0.17365
"M2","haplotype-tagged","PPP","CV0","9","2",0.16425
"M3","haplotype-tagged","PPP","CV0","9","2",0.1436
"M2","genome-wide","YPPlnt","CV0","9","2",0.12095
"M3","genome-wide","YPPlnt","CV0","9","2",0.11465
"M2","haplotype-tagged","YPPlnt","CV0","9","2",0.10965
"M3","haplotype-tagged","YPPlnt","CV0","9","2",0.09355
"M2","genome-wide","DTF","CV00","9","2",0.48475
"M3","genome-wide","DTF","CV00","9","2",0.4619
"M2","haplotype-tagged","DTF","CV00","9","2",0.2551
"M3","haplotype-tagged","DTF","CV00","9","2",0.02
"M2","genome-wide","DTM","CV00","9","2",0.4293
"M3","genome-wide","DTM","CV00","9","2",0.40595
"M2","haplotype-tagged","DTM","CV00","9","2",0.2952
"M3","haplotype-tagged","DTM","CV00","9","2",0.24585
"M2","genome-wide","HSW","CV00","9","2",0.7004
"M3","genome-wide","HSW","CV00","9","2",0.6835
"M2","haplotype-tagged","HSW","CV00","9","2",0.61705
"M3","haplotype-tagged","HSW","CV00","9","2",0.6713
"M2","genome-wide","PH","CV00","9","2",0.7308
"M3","genome-wide","PH","CV00","9","2",0.72985
"M2","haplotype-tagged","PH","CV00","9","2",0.72
"M3","haplotype-tagged","PH","CV00","9","2",0.71755
"M2","genome-wide","PPP","CV00","9","2",0.3081
"M3","genome-wide","PPP","CV00","9","2",0.30615
"M2","haplotype-tagged","PPP","CV00","9","2",0.34145
"M3","haplotype-tagged","PPP","CV00","9","2",0.2494
"M2","genome-wide","YPPlnt","CV00","9","2",0.03575
"M3","genome-wide","YPPlnt","CV00","9","2",-0.026
"M2","haplotype-tagged","YPPlnt","CV00","9","2",0.1614
"M3","haplotype-tagged","YPPlnt","CV00","9","2",0.0339
"M2","genome-wide","DTF","CV1","9","2",0.363944444444444
"M3","genome-wide","DTF","CV1","9","2",0.3883
"M2","haplotype-tagged","DTF","CV1","9","2",0.325588888888889
"M3","haplotype-tagged","DTF","CV1","9","2",0.2565
"M2","genome-wide","DTM","CV1","9","2",0.338044444444444
"M3","genome-wide","DTM","CV1","9","2",0.284755555555556
"M2","haplotype-tagged","DTM","CV1","9","2",0.2829
"M3","haplotype-tagged","DTM","CV1","9","2",0.210244444444444
"M2","genome-wide","HSW","CV1","9","2",0.714433333333333
"M3","genome-wide","HSW","CV1","9","2",0.7058
"M2","haplotype-tagged","HSW","CV1","9","2",0.590822222222222
"M3","haplotype-tagged","HSW","CV1","9","2",0.569277777777778
"M2","genome-wide","PH","CV1","9","2",0.571377777777778
"M3","genome-wide","PH","CV1","9","2",0.563966666666667
"M2","haplotype-tagged","PH","CV1","9","2",0.485244444444444
"M3","haplotype-tagged","PH","CV1","9","2",0.479011111111111
"M2","genome-wide","PPP","CV1","9","2",0.117166666666667
"M3","genome-wide","PPP","CV1","9","2",0.106411111111111
"M2","haplotype-tagged","PPP","CV1","9","2",0.0807
"M3","haplotype-tagged","PPP","CV1","9","2",0.0423111111111111
"M2","genome-wide","YPPlnt","CV1","9","2",0.0699111111111111
"M3","genome-wide","YPPlnt","CV1","9","2",0.103966666666667
"M2","haplotype-tagged","YPPlnt","CV1","9","2",0.102555555555556
"M3","haplotype-tagged","YPPlnt","CV1","9","2",0.0853333333333333
"M2","genome-wide","DTF","CV2","9","2",0.602244444444444
"M3","genome-wide","DTF","CV2","9","2",0.583855555555556
"M2","haplotype-tagged","DTF","CV2","9","2",0.597044444444444
"M3","haplotype-tagged","DTF","CV2","9","2",0.595044444444444
"M2","genome-wide","DTM","CV2","9","2",0.462433333333333
"M3","genome-wide","DTM","CV2","9","2",0.451733333333333
"M2","haplotype-tagged","DTM","CV2","9","2",0.466711111111111
"M3","haplotype-tagged","DTM","CV2","9","2",0.461822222222222
"M2","genome-wide","HSW","CV2","9","2",0.7407
"M3","genome-wide","HSW","CV2","9","2",0.739711111111111
"M2","haplotype-tagged","HSW","CV2","9","2",0.736777777777778
"M3","haplotype-tagged","HSW","CV2","9","2",0.734766666666667
"M2","genome-wide","PH","CV2","9","2",0.606055555555556
"M3","genome-wide","PH","CV2","9","2",0.629333333333333
"M2","haplotype-tagged","PH","CV2","9","2",0.605011111111111
"M3","haplotype-tagged","PH","CV2","9","2",0.625133333333333
"M2","genome-wide","PPP","CV2","9","2",0.203644444444444
"M3","genome-wide","PPP","CV2","9","2",0.185222222222222
"M2","haplotype-tagged","PPP","CV2","9","2",0.164811111111111
"M3","haplotype-tagged","PPP","CV2","9","2",0.183188888888889
"M2","genome-wide","YPPlnt","CV2","9","2",0.190133333333333
"M3","genome-wide","YPPlnt","CV2","9","2",0.159688888888889
"M2","haplotype-tagged","YPPlnt","CV2","9","2",0.152477777777778
"M3","haplotype-tagged","YPPlnt","CV2","9","2",0.125611111111111
"M2","genome-wide","DTF","CV0","10","2",0.63405
"M3","genome-wide","DTF","CV0","10","2",0.6254
"M2","haplotype-tagged","DTF","CV0","10","2",0.6248
"M3","haplotype-tagged","DTF","CV0","10","2",0.6205
"M2","genome-wide","DTM","CV0","10","2",0.45795
"M3","genome-wide","DTM","CV0","10","2",0.46505
"M2","haplotype-tagged","DTM","CV0","10","2",0.4606
"M3","haplotype-tagged","DTM","CV0","10","2",0.4614
"M2","genome-wide","HSW","CV0","10","2",0.79205
"M3","genome-wide","HSW","CV0","10","2",0.789
"M2","haplotype-tagged","HSW","CV0","10","2",0.78895
"M3","haplotype-tagged","HSW","CV0","10","2",0.78755
"M2","genome-wide","PH","CV0","10","2",0.2816
"M3","genome-wide","PH","CV0","10","2",0.2834
"M2","haplotype-tagged","PH","CV0","10","2",0.2838
"M3","haplotype-tagged","PH","CV0","10","2",0.2865
"M2","genome-wide","PPP","CV0","10","2",0.16205
"M3","genome-wide","PPP","CV0","10","2",0.14755
"M2","haplotype-tagged","PPP","CV0","10","2",0.1493
"M3","haplotype-tagged","PPP","CV0","10","2",0.11575
"M2","genome-wide","YPPlnt","CV0","10","2",0.1061
"M3","genome-wide","YPPlnt","CV0","10","2",0.08465
"M2","haplotype-tagged","YPPlnt","CV0","10","2",0.0796
"M3","haplotype-tagged","YPPlnt","CV0","10","2",0.0781
"M2","genome-wide","DTF","CV00","10","2",0.5885
"M3","genome-wide","DTF","CV00","10","2",0.61565
"M2","haplotype-tagged","DTF","CV00","10","2",0.33785
"M3","haplotype-tagged","DTF","CV00","10","2",0.4344
"M2","genome-wide","DTM","CV00","10","2",0.5103
"M3","genome-wide","DTM","CV00","10","2",0.5154
"M2","haplotype-tagged","DTM","CV00","10","2",0.33765
"M3","haplotype-tagged","DTM","CV00","10","2",0.31115
"M2","genome-wide","HSW","CV00","10","2",0.68985
"M3","genome-wide","HSW","CV00","10","2",0.6834
"M2","haplotype-tagged","HSW","CV00","10","2",0.62935
"M3","haplotype-tagged","HSW","CV00","10","2",0.59895
"M2","genome-wide","PH","CV00","10","2",0.59925
"M3","genome-wide","PH","CV00","10","2",0.59455
"M2","haplotype-tagged","PH","CV00","10","2",0.54595
"M3","haplotype-tagged","PH","CV00","10","2",0.576
"M2","genome-wide","PPP","CV00","10","2",0.35795
"M3","genome-wide","PPP","CV00","10","2",0.29705
"M2","haplotype-tagged","PPP","CV00","10","2",0.39735
"M3","haplotype-tagged","PPP","CV00","10","2",0.23605
"M2","genome-wide","YPPlnt","CV00","10","2",0.1537
"M3","genome-wide","YPPlnt","CV00","10","2",0.1065
"M2","haplotype-tagged","YPPlnt","CV00","10","2",0.1054
